SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1081,CMPT,408,BURNABY,25,8,Qianping Gu,LEC
1091,IAT,235,SURREY,23,0,(null),STL
1057,CMPT,120,BURNABY,30,25,Gregory Baker,LAB
1057,CMPT,120,BURNABY,30,27,Gregory Baker,LAB
1164,MSE,922,SURREY,0,0,Flavio Firmani,OPL
1117,ENSC,472,BURNABY,20,5,"Andrew Rawicz, Stephen Robinovitch",LAB
1041,IART,223,SURREY,24,25,Aleksandra Dulic,WKS
1147,ENSC,395,BURNABY,25,16,Harriet Chicoine,SEC
1161,ENSC,328,BURNABY,3,0,Atousa Hajshirmohammadi,LEC
1154,ENSC,429,BURNABY,35,15,Daniel Lee,TUT
1027,IART,214,SURREY,0,0,(null),OPL
1027,TECH,118,SURREY,28,29,(null),INS
1157,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1031,TECH,146,SURREY,0,0,Natalia Kouzniak,OPL
1064,ITEC,408,SURREY,24,0,(null),STL
1147,CMPT,127,BURNABY,0,0,(null),LAB
1041,IART,206,SURREY,24,25,. Tbd,WKS
1037,IART,210,SURREY,24,0,(null),OLC
1051,INTD,307,SURREY,24,0,(null),OLC
1057,IART,401,SURREY,40,41,Joel Flynn,WKS
1031,TECH,151,SURREY,0,0,(null),OPL
1027,IART,217,SURREY,24,0,Christopher Moore,INS
1061,ITEC,425,SURREY,48,37,Marek Hatala,OLC
1031,TECH,151,SURREY,0,0,(null),OPL
1031,TECH,145,SURREY,0,0,(null),OPL
1031,IART,331,SURREY,24,8,Thecla Schiphorst,STL
1031,TECH,146,SURREY,0,0,Elena Halmaghi,OPL
1031,TECH,146,SURREY,0,0,Elena Halmaghi,OPL
1031,TECH,146,SURREY,0,0,(null),OPL
1031,TECH,146,SURREY,0,0,(null),OPL
1014,TECH,121,BURNABY,9999,0,(null),CNV
1014,KIN,326,BURNABY,9999,0,(null),CNV
1004,CMPT,454,BURNABY,9999,0,(null),CNV
1067,IAT,400,SURREY,64,59,Belgacem Ben Youssef,LEC
1061,CMNS,230,BURNABY,18,21,(null),TUT
1001,CMPT,310,BURNABY,9999,0,(null),CNV
1081,CMPT,471,BURNABY,30,18,Janice Regan,LEC
1067,CMPT,150,BURNABY,25,26,(null),LAB
1031,IART,410,SURREY,0,0,James Budd,OPL
1091,IAT,235,SURREY,24,23,. Tbd,STL
1051,CMNS,110,BURNABY,18,18,(null),TUT
1107,ENSC,100W,BURNABY,4,4,Michael Sjoerdsma,TUT
1121,CMPT,428,OFF,5,2,Frances McLafferty,SEC
1107,ENSC,100W,BURNABY,4,6,Michael Sjoerdsma,TUT
1057,IAT,230,SURREY,24,0,(null),STL
1151,ENSC,492,BURNABY,2,0,(null),SEC
1027,ITEC,693,SURREY,30,17,(null),LEC
1027,CMNS,253,HRBRCNTR,18,0,(null),TUT
1084,CMNS,473,HRBRCNTR,7,9,(null),LAB
1047,KIN,452,BURNABY,15,2,"Darleen Bemister, John Dickinson",SEC
1057,ENSC,100,BURNABY,8,7,(null),TUT
1061,CMPT,407,BURNABY,30,0,(null),LEC
1011,KIN,430,BURNABY,9999,0,(null),CNV
1004,CMPT,471,BURNABY,9999,0,(null),CNV
1037,ITEC,317,SURREY,24,0,Helmine Serban,STL
1071,CMPT,128,BURNABY,25,23,Janice Regan,LAB
1107,ENSC,100W,BURNABY,5,6,Michael Sjoerdsma,TUT
1077,IAT,100,SURREY,24,25,Susan Clements-Vivian,STL
1061,CMNS,230,BURNABY,18,17,(null),TUT
1087,ENSC,215,BURNABY,22,22,(null),TUT
1164,CMPT,628,OFF,15,0,Harriet Chicoine,PRA
1077,CMNS,881,BURNABY,15,1,. Faculty,SEC
1091,IAT,222,SURREY,24,24,(null),TUT
1091,IAT,222,SURREY,24,24,(null),TUT
1157,ENSC,220,BURNABY,208,214,Meenakshinathan Parameswaran,LEC
1127,MACM,101,HRBRCNTR,24,22,Evgenia Ternovska,TUT
1051,CMNS,110,BURNABY,18,18,(null),TUT
1051,CMNS,110,BURNABY,18,16,(null),TUT
1057,CMNS,260,BURNABY,15,17,(null),TUT
1131,ENSC,498,BURNABY,10,8,(null),SEC
1047,CMNS,110,BURNABY,17,17,(null),TUT
1061,CMPT,489,BURNABY,30,10,Evgenia Ternovska,LEC
1087,IAT,100,SURREY,24,29,David Botta,STL
1164,ENSC,251,BURNABY,48,47,William Scratchley,LAB
1131,ENSC,372,BURNABY,20,18,Bonnie Gray,LEC
1131,CMPT,165,BURNABY,26,24,Anne Lavergne,LAB
1071,IAT,312,SURREY,40,39,David Bergman,STL
1057,ENSC,100,BURNABY,208,191,John Jones,LEC
1041,KIN,201,BURNABY,17,15,(null),TUT
1094,CMPT,225,BURNABY,26,22,. Faculty,LAB
1051,INTD,307,SURREY,24,15,Laura Trippi,OLC
1091,CMNS,261,BURNABY,65,52,Donald Gutstein,SEC
1011,REM,641,BURNABY,9999,0,(null),CNV
1034,CMNS,321,HRBRCNTR,18,0,(null),TUT
1081,KIN,343,BURNABY,18,18,(null),LAB
1004,CMNS,235,BURNABY,9999,0,(null),CNV
1081,REM,613,BURNABY,18,6,Andrew Cooper,SEM
1011,KIN,336,BURNABY,9999,0,(null),CNV
1057,CMNS,260,BURNABY,15,14,(null),TUT
1034,CMNS,321,HRBRCNTR,18,0,(null),TUT
1051,ETEC,693,SURREY,25,0,(null),SEC
1001,CMNS,855,BURNABY,9999,0,(null),CNV
1001,CMNS,486,BURNABY,9999,0,(null),CNV
1151,CMPT,150,BURNABY,26,26,Bobby Chan,LAB
1051,ENSC,800,BURNABY,85,0,(null),SEM
1014,IART,215,BURNABY,9999,0,(null),CNV
1071,IAT,354,SURREY,48,7,John Dill,INS
1084,CMNS,473,HRBRCNTR,7,9,(null),LAB
1154,CMPT,130,SURREY,35,33,Brian Fraser,LEC
1151,CMPT,898,OFF,3,1,(null),SEC
1001,ENSC,301,BURNABY,9999,0,(null),CNV
1004,TECH,163,BURNABY,9999,0,(null),CNV
1124,ENSC,384,SURREY,34,0,(null),LAB
1094,CMNS,260,BURNABY,0,0,(null),TUT
1027,ENSC,101,BURNABY,0,0,(null),TUT
1047,CMNS,130,BURNABY,17,15,(null),TUT
1031,CMPT,487,BURNABY,0,0,Robert Cameron,LEC
1021,TECH,131,SURREY,999,0,(null),INS
1091,IAT,351,SURREY,24,0,(null),LAB
1074,CMPT,415,BURNABY,1,1,Binay Bhattacharya,SEC
1054,CMPT,150,BURNABY,25,8,Diana Cukierman,LAB
1121,ENSC,380,SURREY,0,0,(null),LAB
1007,IART,898,BURNABY,9999,0,(null),CNV
1124,ENSC,895,SURREY,8,0,(null),LAB
1021,TECH,131,SURREY,999,0,(null),INS
1011,ENSC,493,BURNABY,9999,0,(null),CNV
1017,MTEC,608,BURNABY,9999,0,(null),CNV
1057,ENSC,100,BURNABY,8,0,(null),TUT
1007,KIN,380,BURNABY,9999,0,(null),CNV
1021,CMPT,104,BURNABY,10,2,David Mitchell,LEC
1124,ENSC,384,SURREY,100,0,(null),TUT
1057,ENSC,250,BURNABY,150,80,Robert Johnstone,LEC
1051,CMNS,110,BURNABY,18,14,(null),TUT
1111,ENSC,106,SURREY,24,22,(null),TUT
1047,KIN,207,BURNABY,18,19,(null),TUT
1141,MSE,899,SURREY,65,60,(null),SEC
1047,REM,802,BURNABY,10,0,"Frank Gobas, Randall Peterman",SEC
1031,KIN,453,BURNABY,5,3,Darleen Bemister,SEC
1067,KIN,140,BURNABY,80,79,(null),SEC
1041,CMNS,210,HRBRCNTR,0,0,(null),TUT
1091,ENSC,283,SURREY,24,22,(null),LAB
1004,KIN,305,BURNABY,9999,0,(null),CNV
1124,ENSC,895,SURREY,8,0,(null),TUT
1001,ITEC,602,BURNABY,9999,0,(null),CNV
1054,CMNS,110,BURNABY,120,119,Donald Gutstein,SEC
1051,CMNS,447,HRBRCNTR,30,19,Joanna Ashworth,SEM
1057,CMPT,341,SURREY,30,0,(null),LEC
1051,CMNS,110,BURNABY,18,18,(null),TUT
1057,CMNS,260,BURNABY,15,17,(null),TUT
1137,CMPT,128,BURNABY,26,26,Janice Regan,LAB
1061,CMPT,340,BURNABY,40,13,Ghassan Hamarneh,LEC
1047,CMNS,110,BURNABY,1,15,(null),TUT
1084,KIN,340,BURNABY,60,61,Stephen Brown,LEC
1041,ITEC,425,SURREY,48,28,"Marek Hatala, Teresa Chanyungco, Thomas Calvert",INS
1007,CMPT,428,BURNABY,9999,0,(null),CNV
1037,ITEC,242,SURREY,24,10,Toby Donaldson,INS
1037,IART,898,SURREY,15,7,(null),SEC
1057,ENSC,327,BURNABY,100,73,Atousa Hajshirmohammadi,LEC
1087,KIN,201,BURNABY,19,20,(null),TUT
1124,CMPT,418,BURNABY,9,8,Robert Hadley,LEC
1157,MACM,101,BURNABY,25,25,Andrei Bulatov,TUT
1151,MSE,390,SURREY,43,17,Flavio Firmani,LAB
1077,KIN,110,BURNABY,18,18,(null),TUT
1031,INTD,214,SURREY,48,23,James Phillips,INS
1017,CMNS,882,BURNABY,9999,0,(null),CNV
1021,KIN,140,BURNABY,18,17,(null),TUT
1061,ITEC,425,SURREY,48,0,(null),OLC
1021,ITEC,334,SURREY,999,0,(null),WKS
1071,CMNS,479,BURNABY,25,19,. Faculty,SEC
1071,IAT,204,SURREY,24,24,Yingchen Yang,STL
1061,REM,671,BURNABY,5,3,Kenneth Lertzman,SEC
1041,CMPT,150,BURNABY,20,20,(null),TUT
1104,CMPT,430,BURNABY,30,4,Harriet Chicoine,SEC
1051,CMPT,125,SURREY,96,75,"Cesar Dragunsky, Toby Donaldson",LEC
1087,IAT,898,SURREY,30,21,. Faculty,SEC
1121,ENSC,380,SURREY,96,0,(null),TUT
1004,CMPT,730,BURNABY,9999,0,(null),CNV
1004,ENSC,492,BURNABY,9999,0,(null),CNV
1001,TECH,119,BURNABY,9999,0,(null),CNV
1011,TECH,121,BURNABY,9999,0,(null),CNV
1074,CMNS,497,BURNABY,15,3,. Faculty,SEC
1014,CMPT,471,BURNABY,9999,0,(null),CNV
1137,MSE,494,SURREY,10,0,(null),SEC
1014,CMNS,334,BURNABY,9999,0,(null),CNV
1077,KIN,110,BURNABY,18,18,(null),TUT
1064,ENSC,460,BURNABY,35,32,Mirza Beg,LEC
1027,CMPT,275,BURNABY,5,1,(null),LEC
1017,CMNS,205,BURNABY,9999,0,(null),CNV
1017,ENSC,304,BURNABY,9999,0,(null),CNV
1014,ITEC,898,BURNABY,9999,0,(null),CNV
1061,ENSC,406,BURNABY,15,15,(null),TUT
1031,KIN,367,BURNABY,17,17,(null),LAB
1014,ENSC,220,BURNABY,9999,0,(null),CNV
1077,CMPT,370,SURREY,24,0,(null),LEC
1034,REM,690,BURNABY,10,3,(null),SEC
1027,ENSC,101,BURNABY,0,0,(null),TUT
1047,CMNS,130,BURNABY,17,16,(null),TUT
1017,KIN,205,BURNABY,9999,0,(null),CNV
1041,MTEC,697,SURREY,25,0,(null),SEC
1151,CMPT,150,BURNABY,26,26,Bobby Chan,LAB
1064,CMNS,375,HRBRCNTR,15,17,(null),TUT
1067,CMPT,225,BURNABY,25,19,(null),LAB
1151,CMPT,150,BURNABY,26,26,Bobby Chan,LAB
1041,ENSC,498,BURNABY,35,20,. Faculty,SEC
1087,IAT,233,SURREY,0,0,(null),LAB
1011,CMPT,104,BURNABY,9999,0,(null),CNV
1087,KIN,201,BURNABY,19,20,(null),TUT
1141,MSE,210,SURREY,130,124,Erik Kjeang,LEC
1001,MTEC,613,BURNABY,9999,0,(null),CNV
1081,KIN,241,BURNABY,64,67,Donald Hedges,LEC
1067,CMNS,354,BURNABY,0,0,(null),LAB
1067,TECH,100,SURREY,48,47,Chantal Gibson,INS
1137,MSE,486,SURREY,5,2,Kevin Oldknow,SEM
1004,CMNS,247,BURNABY,9999,0,(null),CNV
1081,IAT,404,SURREY,30,24,"Helmine Serban, Yingchen Yang",WKS
1087,ENSC,215,BURNABY,88,0,(null),OPL
1057,KIN,412,BURNABY,25,12,Glen Tibbits,LEC
1031,TECH,121,SURREY,90,20,Aleksandra Dulic,INS
1017,REM,643,BURNABY,9999,0,(null),CNV
1027,REM,356,BURNABY,54,48,Wolfgang Haider,SEM
1031,IART,609,SURREY,25,6,Stephen Dipaola,INS
1021,ENSC,330,BURNABY,0,0,(null),OPL
1014,REM,661,BURNABY,9999,0,(null),CNV
1021,MTEC,252,SURREY,999,0,(null),INS
1021,TECH,139,SURREY,50,0,(null),STL
1021,TECH,139,SURREY,50,0,(null),STL
1007,REM,660,BURNABY,9999,0,(null),CNV
1017,IART,313,BURNABY,9999,0,(null),CNV
1021,KIN,140,BURNABY,18,17,(null),TUT
1144,CMPT,428,VAN,30,31,Harriet Chicoine,SEC
1027,ITEC,276,SURREY,48,0,(null),INS
1054,CMPT,125,SURREY,24,0,(null),LEC
1047,CMNS,221,HRBRCNTR,18,4,(null),TUT
1007,ENSC,852,BURNABY,9999,0,(null),CNV
1007,KIN,381,BURNABY,9999,0,(null),CNV
1007,ENSC,493,BURNABY,9999,0,(null),CNV
1031,ITEC,271,SURREY,0,0,Kay Wiese,INS
1101,ENSC,351,BURNABY,25,25,(null),LAB
1161,CMPT,627,METRO,30,5,Harriet Chicoine,PRA
1161,CMPT,626,OFF,15,2,Harriet Chicoine,PRA
1074,CMNS,488,HRBRCNTR,12,2,John zzzHolbrook,SEM
1031,ITEC,237,SURREY,0,0,Paraskevas Polydorou,WKS
1051,IART,325,SURREY,48,42,Jim Bizzocchi,STL
1004,CMNS,446,BURNABY,9999,0,(null),CNV
1057,ITEC,321,SURREY,24,0,(null),STL
1047,ITEC,319,SURREY,48,13,Paraskevas Polydorou,STL
1094,IAT,100,SURREY,24,24,Susan Clements-Vivian,STL
1021,REM,652,BURNABY,0,1,Alison Gill,SEM
1041,REM,690,BURNABY,10,1,(null),SEC
1011,CMPT,475,BURNABY,9999,0,(null),CNV
1017,REM,801,BURNABY,9999,0,(null),CNV
1027,CMPT,891,BURNABY,80,43,(null),SEM
1067,IAT,231,SURREY,25,25,Paul Conder,STL
1031,CMNS,408,BURNABY,10,1,Roman Onufrijchuk,SEC
1021,CMPT,430,BURNABY,50,5,(null),SEC
1021,TECH,139,SURREY,50,0,(null),STL
1021,ENSC,851,BURNABY,6,6,Glenn Chapman,LEC
1014,CMPT,110,BURNABY,9999,0,(null),CNV
1021,INTD,603,SURREY,999,0,(null),SEM
1004,TECH,111,BURNABY,9999,0,(null),CNV
1124,ENSC,494,SURREY,5,1,"Edward Park, Erik Kjeang, Farid Golnaraghi",SEC
1031,TECH,152,SURREY,56,45,(null),INS
1041,CMNS,247,HRBRCNTR,18,0,(null),TUT
1041,CMNS,323,HRBRCNTR,12,14,(null),TUT
1017,REM,670,BURNABY,9999,0,(null),CNV
1047,IAT,100,SURREY,29,28,Cynthia Poremba,STL
1004,ENSC,364,BURNABY,9999,0,(null),CNV
1021,TECH,152,SURREY,999,0,(null),INS
1084,CMNS,882,BURNABY,20,0,. Faculty,SEC
1021,TECH,152,SURREY,999,0,(null),INS
1041,CMNS,221,HRBRCNTR,18,17,(null),TUT
1071,KIN,453,BURNABY,5,4,Darleen Bemister,PRA
1034,CMNS,321,HRBRCNTR,18,0,(null),TUT
1034,CMNS,371,BURNABY,75,72,Ian Chunn,LEC
1074,CMPT,881,BURNABY,10,7,Ayse Ergun,LEC
1081,IAT,404,SURREY,31,33,"Helmine Serban, Yingchen Yang",WKS
1067,ENSC,899,BURNABY,50,40,. Faculty,SEC
1071,KIN,142,BURNABY,18,15,(null),LAB
1067,KIN,801,BURNABY,15,16,Joaquin Hoffer,SEM
1007,CMPT,826,BURNABY,9999,0,(null),CNV
1004,ENSC,230,BURNABY,9999,0,(null),CNV
1051,IAT,201,SURREY,48,42,Janet McCracken,LEC
1054,CMPT,814,BURNABY,30,6,Pavol Hell,LEC
1041,IART,332,SURREY,24,12,"Robb Lovell, Teresa Chanyungco, Thomas Calvert",STL
1004,ENSC,400,BURNABY,9999,0,(null),CNV
1157,MSE,320,SURREY,43,17,Gary Wang,LAB
1014,TECH,106,BURNABY,9999,0,(null),CNV
1004,ENSC,481,BURNABY,9999,0,(null),CNV
1021,ITEC,607,SURREY,999,0,(null),OLC
1114,ENSC,400,SURREY,5,4,Farid Golnaraghi,SEC
1067,CMPT,120,SURREY,24,17,(null),LAB
1057,KIN,407,BURNABY,12,12,Robert Asmundson,LAB
1051,IART,692,SURREY,25,0,(null),SEC
1051,CMPT,308,BURNABY,65,14,Valentine Kabanets,LEC
1041,CMNS,371,BURNABY,120,118,Ian Chunn,SEC
1041,CMNS,323,HRBRCNTR,18,16,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1007,ENSC,364,BURNABY,9999,0,(null),CNV
1071,CMNS,221,HRBRCNTR,18,18,(null),TUT
1157,CMPT,732,BURNABY,25,23,(null),LAB
1107,ENSC,351,BURNABY,50,48,William Scratchley,TUT
1154,CMPT,165,SURREY,122,95,Brian Fraser,LEC
1051,CMPT,705,BURNABY,20,7,Ramesh Krishnamurti,LEC
1021,CMNS,221,HRBRCNTR,18,19,(null),TUT
1061,KIN,208,BURNABY,17,0,(null),TUT
1051,KIN,306,BURNABY,18,16,(null),TUT
1051,CMNS,804,HRBRCNTR,20,10,Andrew Feenberg,SEM
1061,REM,609,BURNABY,15,9,William De La Mare,LEC
1067,IAT,231,SURREY,25,26,Paul Conder,STL
1131,CMPT,250,BURNABY,130,130,Anthony Dixon,LEC
1111,ENSC,320,BURNABY,1,0,(null),OPL
1137,ENSC,100W,BURNABY,8,5,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1027,TECH,139,SURREY,30,0,(null),STL
1124,ENSC,331,SURREY,18,9,(null),LAB
1021,TECH,137,SURREY,50,0,(null),STL
1041,ETEC,694,SURREY,25,0,(null),SEC
1044,ENSC,395,BURNABY,30,0,(null),SEC
1047,KIN,305,HRBRCNTR,18,15,Michael Walsh,LEC
1041,CMPT,250,BURNABY,18,9,(null),TUT
1004,ENSC,488,BURNABY,9999,0,(null),CNV
1001,KIN,422,BURNABY,9999,0,(null),CNV
1014,CMPT,305,BURNABY,9999,0,(null),CNV
1014,REM,632,BURNABY,9999,0,(null),CNV
1067,IART,898,SURREY,50,9,. Tbd,SEC
1074,CMNS,453,HRBRCNTR,16,6,Linda Harasim,SEM
1031,KIN,367,BURNABY,17,13,(null),LAB
1041,CMNS,802,BURNABY,20,8,Alison Beale,SEM
1164,ENSC,897,BURNABY,10,2,(null),SEC
1057,CMNS,304,BURNABY,0,0,(null),TUT
1041,TECH,132,SURREY,25,3,"Elizabeth Fee, Teresa Chanyungco, Thomas Calvert",INS
1041,CMNS,261,BURNABY,18,20,(null),TUT
1104,ENSC,331,SURREY,66,53,Behraad Bahreyni,LEC
1087,CMPT,150,SURREY,24,0,(null),LAB
1004,TECH,123,BURNABY,9999,0,(null),CNV
1094,CMNS,223W,BURNABY,16,15,(null),TUT
1027,KIN,305,BURNABY,0,0,(null),TUT
1054,ITEC,322,SURREY,24,0,(null),STL
1027,TECH,156,SURREY,56,44,Thomas Calvert,INS
1044,ENSC,493,BURNABY,10,0,. Faculty,SEC
1034,CMNS,286,BURNABY,15,15,(null),TUT
1041,KIN,415,BURNABY,35,8,Parveen Bawa,LEC
1131,CMPT,426,METRO,30,3,Harriet Chicoine,SEC
1147,DDP,210,OFF,30,8,Ze-Nian Li,SEC
1037,IART,403,SURREY,24,11,Laura Trippi,OLC
1064,CMNS,473,HRBRCNTR,8,9,(null),LAB
1014,REM,445,BURNABY,9999,0,(null),CNV
1014,CMNS,494,BURNABY,9999,0,(null),CNV
1047,ENSC,340,BURNABY,90,26,Andrew Rawicz,LEC
1147,ENSC,460,BURNABY,50,14,Marinko Sarunic,TUT
1051,KIN,143,BURNABY,40,40,(null),LAB
1121,CMPT,898,BURNABY,130,75,. Faculty,SEC
1027,INTD,403,BURNABY,2,0,(null),OPL
1061,CMPT,125,BURNABY,25,23,(null),LAB
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1137,ENSC,100W,BURNABY,8,8,(null),TUT
1037,TECH,149,SURREY,48,0,Yingchen Yang,INS
1037,TECH,114,SURREY,25,23,Janet McCracken,OLC
1014,CMNS,486,BURNABY,9999,0,(null),CNV
1034,ENSC,225,BURNABY,0,0,(null),OPL
1027,ENSC,852,BURNABY,25,20,Marek Syrzycki,LEC
1137,CMPT,128,BURNABY,26,22,Janice Regan,LAB
1144,CMPT,120,BURNABY,26,24,Steven Pearce,LAB
1051,ITEC,251,SURREY,24,0,(null),OPL
1151,CMPT,135,SURREY,24,24,Toby Donaldson,LAB
1001,ETEC,698,BURNABY,9999,0,(null),CNV
1164,MSE,493,OFF,30,2,Stephanie DeRapp,SEC
1141,CMPT,430,METRO,5,1,Harriet Chicoine,SEC
1054,ITEC,322,SURREY,24,0,(null),INS
1027,KIN,497,BURNABY,5,1,(null),SEC
1144,MSE,110,SURREY,30,30,Amr Marzouk,TUT
1144,MSE,311,SURREY,36,26,Behraad Bahreyni,LAB
1021,TECH,138,SURREY,50,0,(null),STL
1151,CMPT,431,SURREY,30,25,Arrvindh Shriraman,LEC
1051,IART,328,SURREY,24,24,Susan Kozel,STL
1037,ITEC,407,SURREY,48,24,Robert Woodbury,INS
1027,KIN,207,BURNABY,18,15,(null),TUT
1027,IART,321,SURREY,48,13,Susan Kozel,INS
1107,ENSC,215,BURNABY,22,22,Kourosh Khosraviani,LAB
1111,CMPT,384,BURNABY,0,0,(null),LEC
1031,CMNS,473,HRBRCNTR,10,13,(null),LAB
1001,CMPT,469,BURNABY,9999,0,(null),CNV
1044,REM,691,BURNABY,10,0,(null),SEC
1027,KIN,241,BURNABY,18,16,(null),LAB
1017,CMNS,474,BURNABY,9999,0,(null),CNV
1021,CMNS,363,BURNABY,0,0,(null),OPL
1014,ITEC,698,BURNABY,9999,0,(null),CNV
1001,CMPT,820,BURNABY,9999,0,(null),CNV
1001,CMNS,331,BURNABY,9999,0,(null),CNV
1051,CMPT,250,BURNABY,18,3,Louis Hafer,TUT
1134,CMPT,135,SURREY,0,0,(null),LAB
1004,KIN,445,BURNABY,9999,0,(null),CNV
1001,CMNS,860,BURNABY,9999,0,(null),CNV
1007,CMNS,895,BURNABY,9999,0,(null),CNV
1007,REM,648,BURNABY,9999,0,(null),CNV
1067,KIN,201,BURNABY,19,18,(null),TUT
1007,REM,646,BURNABY,9999,0,(null),CNV
1061,KIN,201,BURNABY,17,17,(null),TUT
1014,ENSC,351,BURNABY,9999,0,(null),CNV
1051,CMPT,250,BURNABY,18,5,Louis Hafer,TUT
1014,CMPT,471,BURNABY,9999,0,(null),CNV
1037,CMPT,165,BURNABY,160,152,(null),LEC
1037,IART,315,SURREY,26,0,Aleksandra Dulic,STL
1051,ITEC,216,SURREY,24,1,(null),STL
1164,MACM,101,BURNABY,24,21,Bradley Bart,TUT
1064,CMNS,262,BURNABY,18,18,(null),TUT
1121,ENSC,380,SURREY,96,66,Carlo Menon,TUT
1087,KIN,110,BURNABY,18,18,(null),TUT
1074,ENSC,325,BURNABY,60,51,. Sessional,LEC
1087,KIN,110,BURNABY,18,18,(null),TUT
1074,CMNS,473,HRBRCNTR,0,0,(null),LAB
1004,TECH,105,BURNABY,9999,0,(null),CNV
1074,CMPT,429,BURNABY,15,10,Harriet Chicoine,SEC
1081,IAT,455,SURREY,48,19,Helmine Serban,LEC
1071,CMNS,210,HRBRCNTR,0,0,(null),TUT
1121,ENSC,395,OFF,10,2,(null),SEC
1071,CMPT,775,BURNABY,20,6,Daniel Weiskopf,LEC
1121,CMPT,165,BURNABY,60,0,(null),LEC
1144,MSE,487,SURREY,5,0,. Tbd,SEM
1054,ITEC,237,SURREY,24,2,Herbert Tsang,WKS
1131,ENSC,894,SURREY,10,0,(null),LEC
1104,CMPT,165,BURNABY,25,24,Bobby Chan,LAB
1047,IART,315,SURREY,24,23,James Budd,WKS
1071,CMNS,230,BURNABY,18,19,(null),TUT
1091,CMNS,801,BURNABY,25,12,Janet Marontate,SEM
1061,IAT,244,SURREY,24,25,(null),STL
1087,KIN,110,BURNABY,18,17,(null),TUT
1047,ITEC,322,SURREY,24,22,Stephen Dipaola,STL
1004,ENSC,196,BURNABY,9999,0,(null),CNV
1147,CMPT,165,SURREY,13,9,Harinder Khangura,LAB
1041,ENSC,296,BURNABY,80,4,. Faculty,SEC
1164,CMPT,320,BURNABY,120,119,Steven Pearce,LEC
1027,KIN,241,BURNABY,18,17,(null),LAB
1051,IAT,101,SURREY,24,21,Yaana Dancer,INS
1061,CMNS,478,BURNABY,10,13,Anne Ahmad,SEC
1051,IART,695,SURREY,25,0,(null),INS
1141,CMPT,413,BURNABY,54,51,Anoop Sarkar,LEC
1111,ENSC,835,BURNABY,0,0,(null),LEC
1161,MSE,793,VAN,10,2,Harriet Chicoine,PRA
1004,CMPT,817,BURNABY,9999,0,(null),CNV
1004,CMPT,740,BURNABY,9999,0,(null),CNV
1047,ITEC,401,SURREY,24,24,Helmine Serban,OLC
1107,CMPT,128,BURNABY,0,0,(null),LEC
1071,ENSC,350,BURNABY,60,0,(null),OPL
1127,CMPT,419,HRBRCNTR,18,15,Ghassan Hamarneh,LEC
1137,MACM,101,SURREY,25,25,Kay Wiese,TUT
1127,ENSC,220,BURNABY,0,0,(null),LAB
1127,ENSC,220,BURNABY,33,35,. Tbd,LAB
1111,CMPT,430,BURNABY,6,6,Harriet Chicoine,SEC
1127,CMPT,428,METRO,20,21,"Cristina Eftenaru, Harriet Chicoine",SEC
1087,KIN,110,BURNABY,18,18,(null),TUT
1077,IAT,452,SURREY,34,35,Halil Erhan,LAB
1104,CMPT,165,BURNABY,25,25,Bobby Chan,LAB
1034,CMNS,230,BURNABY,18,18,(null),TUT
1017,TECH,129,BURNABY,9999,0,(null),CNV
1004,CMNS,221,BURNABY,9999,0,(null),CNV
1034,CMNS,230,BURNABY,18,19,(null),TUT
1131,ENSC,406,BURNABY,18,15,(null),TUT
1117,CMPT,430,SURREY,2,1,Frances McLafferty,SEC
1031,IART,220,SURREY,0,0,Stephen Dipaola,INS
1154,CMPT,165,SURREY,24,12,Brian Fraser,LAB
1017,REM,412,BURNABY,9999,0,(null),CNV
1137,CMPT,428,OFF,15,1,Harriet Chicoine,SEC
1041,CMNS,323,HRBRCNTR,18,21,(null),TUT
1044,CMNS,200,BURNABY,36,35,Silva Tenenbein,LEC
1004,TECH,123,BURNABY,9999,0,(null),CNV
1011,CMPT,899,BURNABY,9999,0,(null),CNV
1027,KIN,311,BURNABY,0,0,(null),TUT
1161,ENSC,425,BURNABY,36,24,Lakshman One,LEC
1021,CMNS,221,HRBRCNTR,18,19,(null),TUT
1014,CMPT,365,BURNABY,9999,0,(null),CNV
1031,TECH,146,SURREY,0,0,Natalia Kouzniak,WKS
1051,ITEC,328,SURREY,48,9,Yingchen Yang,INS
1111,ENSC,380,SURREY,25,13,(null),OPL
1084,ENSC,182,SURREY,24,24,(null),LAB
1107,ENSC,388,SURREY,22,21,(null),LAB
1067,CMNS,805,BURNABY,5,0,"David Firman, William D. Richards (Estate of)",LEC
1067,CMPT,126,SURREY,20,4,(null),LAB
1074,ENSC,429,BURNABY,20,0,(null),OPL
1131,ENSC,296,BURNABY,20,4,(null),SEC
1114,ENSC,196,SURREY,35,19,(null),SEC
1051,CMPT,310,BURNABY,65,37,Diana Cukierman,LEC
1067,CMPT,126,SURREY,20,4,(null),LAB
1071,KIN,110,BURNABY,18,17,(null),TUT
1077,IAT,443,SURREY,24,0,(null),LAB
1047,IART,315,SURREY,24,21,Kenneth Newby,WKS
1097,ENSC,295,OFF,10,6,(null),SEC
